@relation AAC
@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE x3 REAL
@ATTRIBUTE x4 REAL
@ATTRIBUTE x5 REAL
@ATTRIBUTE x6 REAL
@ATTRIBUTE x7 REAL
@ATTRIBUTE x8 REAL
@ATTRIBUTE x9 REAL
@ATTRIBUTE x10 REAL
@ATTRIBUTE x11 REAL
@ATTRIBUTE x12 REAL
@ATTRIBUTE x13 REAL
@ATTRIBUTE x14 REAL
@ATTRIBUTE x15 REAL
@ATTRIBUTE x16 REAL
@ATTRIBUTE x17 REAL
@ATTRIBUTE x18 REAL
@ATTRIBUTE x19 REAL
@ATTRIBUTE x20 REAL
@ATTRIBUTE class 	{1,2,3,4,5,6,7}


@DATA
5.54913,3.46821,4.16185,5.20231,6.47399,5.08671,2.54335,6.82081,4.04624,11.2139,3.3526,3.81503,5.54913,3.69942,4.27746,7.51445,5.31792,7.05202,1.84971,3.00578,7
6.21404,3.10702,4.25777,4.71807,6.09896,5.06329,2.64672,6.90449,4.14269,11.0472,3.68239,3.91254,5.52359,4.14269,4.25777,7.59494,5.29344,6.55926,1.72612,3.10702,7
5.93824,3.08789,3.80048,5.22565,7.36342,5.81948,2.13777,5.81948,5.34442,9.61995,3.08789,4.038,5.46318,3.68171,3.44418,8.55107,5.22565,6.7696,1.90024,3.68171,7
5.91017,3.19149,3.90071,4.72813,7.0922,5.67376,2.36407,6.61939,5.20095,9.57447,3.5461,4.25532,5.55556,3.90071,3.07329,8.03783,5.43735,6.38298,1.89125,3.6643,7
5.2879,3.52526,4.58284,4.70035,8.34313,4.23032,3.05523,7.28555,5.75793,9.98825,2.82021,5.52291,4.11281,3.29025,2.58519,6.93302,5.99295,6.34548,1.52761,4.11281,7
6.77686,3.80165,3.63636,3.30579,7.27273,5.78512,3.47107,4.95868,4.13223,12.3967,2.14876,2.64463,5.78512,4.6281,4.13223,8.26446,6.28099,8.09917,1.15702,1.32231,7
6.19469,5.60472,3.53982,2.65487,9.43953,5.01475,0.884956,7.66962,5.01475,11.5044,2.94985,2.65487,5.01475,2.94985,3.24484,9.14454,5.01475,8.25959,0.884956,2.35988,7
5.75342,4.10959,2.46575,4.93151,6.0274,5.47945,1.36986,8.49315,4.38356,13.9726,3.28767,3.0137,2.73973,3.28767,3.0137,9.0411,5.75342,7.39726,1.36986,4.10959,7
4.90654,4.90654,4.43925,5.14019,7.47664,6.07477,0.46729,8.17757,4.90654,10.7477,1.40187,3.73832,4.43925,2.1028,4.20561,7.71028,6.07477,9.11215,1.16822,2.80374,7
3.65135,2.94464,3.65135,5.7715,6.83157,5.18257,2.59128,6.94935,4.82921,12.1319,3.06243,5.18257,4.00471,3.41578,3.53357,8.59835,7.30271,5.7715,1.06007,3.53357,7
4.88372,3.37209,3.72093,5.23256,6.16279,5.34884,2.55814,6.16279,5.11628,10.4651,2.7907,4.30233,5.46512,3.48837,4.06977,9.53488,5.11628,7.09302,1.86047,3.25581,7
4.75638,3.01624,4.06032,5.10441,6.49652,5.33643,3.01624,6.38051,4.64037,12.065,3.01624,3.94432,5.10441,2.78422,4.29234,9.86079,4.75638,6.49652,2.08817,2.78422,7
4.99419,2.9036,3.60046,5.34262,6.27178,5.34262,2.67131,6.50407,4.87805,12.1951,2.78746,4.41347,5.45877,3.36818,3.9489,8.94309,4.52962,6.96864,1.8583,3.01974,7
5.38462,3.07692,3.97436,4.61538,5.89744,4.23077,2.30769,7.05128,5.38462,10.641,3.46154,5.38462,5.38462,3.46154,2.94872,9.48718,5.64103,5.76923,1.92308,3.97436,7
5,3.07692,3.33333,4.61538,6.15385,4.61538,1.66667,7.30769,6.02564,10.641,3.20513,5.12821,5.76923,3.71795,3.20513,9.10256,5.89744,5.64103,1.92308,3.97436,7
4.47248,3.21101,4.47248,5.50459,6.42202,5.50459,2.52294,6.99541,4.58716,10.4358,2.98165,2.98165,5.50459,4.47248,3.7844,9.17431,5.16055,6.88073,1.83486,3.09633,7
4.88722,3.13283,4.01003,5.01253,7.14286,4.51128,2.00501,7.89474,4.88722,9.27318,2.00501,3.63409,5.38847,3.7594,4.26065,9.52381,5.88972,7.26817,2.00501,3.50877,7
5.38012,3.50877,4.09357,4.32749,7.01754,5.1462,2.69006,7.48538,5.1462,11.8129,2.80702,3.50877,5.38012,4.21053,3.15789,8.88889,4.91228,5.96491,1.87135,2.69006,7
4.94118,3.76471,3.41176,4.58824,7.76471,4.23529,2,8,5.05882,9.64706,2.94118,6.23529,3.64706,4,4.23529,6.94118,6.58824,6.58824,1.64706,3.76471,7
6.01685,3.12876,4.81348,5.29483,6.61853,5.5355,2.04573,5.17449,4.33213,9.98797,2.76775,3.2491,5.29483,3.97112,4.5728,8.06258,6.37786,7.70156,1.80505,3.2491,7
5.70012,3.09789,3.59356,4.95663,6.19579,5.70012,2.47831,6.3197,4.58488,11.4002,2.72615,4.21314,5.20446,4.58488,3.9653,8.42627,5.45229,6.69145,1.85874,2.85006,7
5.10949,3.64964,2.91971,5.10949,6.38686,4.92701,3.46715,7.84672,5.10949,12.2263,2.55474,4.92701,5.83942,2.55474,2.73723,7.48175,7.11679,6.0219,1.45985,2.55474,7
4.82921,3.88693,4.59364,4.35807,7.53828,4.59364,2.23793,8.00942,4.71143,9.77621,3.06243,5.41814,3.298,4.1225,3.18021,7.65607,6.24264,7.42049,1.76678,3.298,7
5.81542,3.03413,3.4134,4.93047,6.44753,5.81542,2.65487,6.19469,3.28698,10.2402,2.90771,4.5512,5.81542,3.53982,4.67762,8.09102,5.689,8.09102,2.14918,2.65487,7
4.77897,3.10633,4.6595,5.25687,6.33214,5.37634,2.27001,6.57109,3.82318,10.1553,2.86738,4.54002,5.37634,3.94265,3.7037,8.96057,5.73477,7.16846,2.03106,3.34528,7
5.40541,3.2175,3.6036,5.14801,6.30631,6.04891,2.0592,6.04891,3.9897,10.4247,3.2175,4.3758,5.53411,3.0888,4.2471,8.62291,5.66281,7.72201,2.1879,3.0888,7
5.26316,3.3241,3.3241,4.98615,7.20222,5.40166,2.21607,6.7867,5.12465,8.86427,4.01662,3.3241,4.43213,3.3241,3.73961,9.14127,5.67867,7.89474,2.07756,3.87812,7
5.02336,3.38785,3.73832,4.55607,6.54206,6.07477,1.98598,6.30841,4.32243,11.215,2.45327,3.73832,5.14019,4.08879,4.43925,9.69626,5.37383,7.47664,1.75234,2.68692,7
5.35918,3.53478,3.1927,4.67503,5.81528,5.58723,1.8244,5.81528,4.90308,12.9989,2.62258,3.99088,4.78905,3.1927,3.99088,8.89396,6.27138,7.29761,1.71038,3.53478,7
4.35294,3.76471,4,4.82353,7.29412,4.82353,3.05882,6.82353,4.70588,12.4706,3.05882,4.47059,3.76471,3.05882,2.94118,7.88235,7.17647,6.11765,0.941176,4.47059,7
7.58294,3.15956,2.8436,4.73934,7.42496,5.84518,1.57978,6.31912,3.79147,9.3207,2.52765,4.42338,5.21327,2.8436,4.89731,8.68878,5.52923,8.53081,1.73776,3.00158,7
5.6338,3.6385,4.34272,4.22535,7.62911,3.99061,2.8169,7.15962,5.6338,10.7981,3.40376,5.39906,4.46009,3.28638,2.8169,7.98122,5.04695,6.22066,1.52582,3.99061,7
4.85075,3.23383,4.10448,4.10448,7.58706,3.9801,3.23383,7.71144,5.47264,10.199,3.60697,5.97015,4.85075,2.8607,3.48259,7.33831,5.34826,6.46766,1.61692,3.9801,7
4.98753,3.2419,4.11471,3.99002,7.60599,4.11471,3.2419,7.73067,5.3616,10.2244,3.61596,5.98504,4.73815,2.86783,3.49127,7.23192,5.3616,6.48379,1.62095,3.99002,7
5.51643,3.52113,4.57746,4.10798,7.51174,3.87324,2.93427,7.15962,5.75117,10.7981,3.40376,5.28169,4.46009,3.40376,2.69953,7.98122,5.04695,6.22066,1.52582,4.22535,7
5.6338,3.52113,4.57746,4.46009,7.62911,3.87324,2.8169,7.15962,5.75117,10.7981,3.40376,5.28169,4.34272,3.16901,2.8169,8.09859,4.92958,5.98592,1.52582,4.22535,7
5.6338,3.52113,4.46009,3.87324,8.21596,3.99061,2.93427,7.277,5.51643,10.0939,3.6385,5.98592,4.69484,3.05164,2.93427,7.39437,5.39906,5.6338,1.64319,4.10798,7
5.28169,3.6385,4.34272,3.75587,7.86385,4.34272,2.8169,7.15962,5.51643,10.3286,3.75587,5.6338,4.57746,3.28638,3.05164,7.277,5.86854,5.98592,1.52582,3.99061,7
5.28169,3.6385,4.34272,3.75587,7.86385,4.34272,2.8169,7.15962,5.51643,10.3286,3.75587,5.6338,4.57746,3.28638,3.05164,7.277,5.86854,5.98592,1.52582,3.99061,7
4.86284,3.36658,4.36409,3.61596,7.85536,4.36409,2.99252,7.4813,5.61097,10.4738,3.61596,5.48628,4.61347,2.99252,3.2419,7.4813,5.98504,6.10973,1.62095,3.86534,7
5.6338,3.52113,4.10798,3.99061,7.98122,4.10798,3.05164,7.39437,5.28169,10.3286,3.87324,6.10329,4.57746,3.16901,3.16901,7.51174,5.04695,5.51643,1.52582,4.10798,7
5.6338,3.52113,3.99061,3.99061,7.86385,4.10798,3.05164,7.39437,5.28169,10.446,3.87324,6.22066,4.57746,3.16901,3.16901,7.51174,5.04695,5.51643,1.52582,4.10798,7
5.28169,3.52113,4.34272,4.34272,7.51174,4.10798,3.05164,6.92488,5.04695,10.9155,3.75587,5.75117,4.46009,3.16901,3.05164,7.39437,5.6338,5.98592,1.52582,4.22535,7
5.49708,3.50877,4.09357,3.97661,7.95322,3.97661,3.04094,7.25146,5.49708,10.2924,3.97661,5.96491,4.5614,3.15789,3.27485,7.48538,5.02924,5.73099,1.52047,4.21053,7
5.28169,3.52113,4.22535,3.75587,7.74648,4.34272,2.93427,7.15962,5.51643,10.5634,3.6385,5.75117,4.69484,3.16901,3.05164,7.277,5.86854,5.98592,1.52582,3.99061,7
5.20231,3.00578,3.69942,3.93064,7.28324,4.50867,3.58382,8.67052,4.73988,10.1734,2.77457,5.20231,4.73988,3.81503,2.65896,7.51445,5.89595,6.35838,1.96532,4.27746,7
3.53698,2.89389,7.07395,4.82315,6.43087,4.50161,3.85852,7.07395,3.85852,10.9325,4.50161,4.50161,3.85852,3.53698,4.82315,8.03859,5.78778,3.53698,2.89389,3.53698,7
4.70297,3.21782,4.82673,3.71287,6.68317,4.82673,3.34158,6.80693,5.19802,11.1386,3.9604,4.57921,3.71287,3.83663,3.46535,7.05446,6.68317,6.68317,1.85644,3.71287,7
4.65116,3.22997,4.90956,3.74677,6.84755,5.42636,3.48837,6.45995,5.03876,11.1111,4.00517,4.52196,3.61757,3.87597,3.48837,6.84755,6.97674,6.20155,1.93798,3.61757,7
5.00677,3.92422,5.00677,3.92422,6.90122,5.00677,3.51827,6.35995,4.87145,10.8254,3.65359,4.46549,3.38295,3.7889,3.51827,7.03654,7.30717,6.22463,1.75913,3.51827,7
5.2071,3.43195,3.78698,4.26036,7.81065,4.3787,2.84024,7.10059,6.27219,9.82249,3.5503,5.91716,4.49704,3.5503,2.95858,7.45562,5.08876,6.74556,1.53846,3.78698,7
5.5325,3.73444,4.426,4.28769,7.33057,4.01107,3.04288,7.05394,5.67082,10.3734,3.3195,4.97925,4.14938,3.73444,2.48963,8.85201,4.56432,6.77732,1.65975,4.01107,7
5.39906,3.52113,4.22535,3.99061,7.51174,4.10798,2.93427,7.39437,5.16432,10.2113,3.6385,6.10329,4.69484,3.28638,3.28638,7.04225,5.39906,6.4554,1.52582,4.10798,7
5.45877,3.25203,4.06504,4.18118,8.24623,4.41347,2.78746,7.66551,6.27178,9.52381,3.36818,5.57491,4.52962,3.48432,2.9036,7.66551,4.99419,6.15563,1.62602,3.83275,7
5.45877,3.36818,4.06504,4.18118,8.47851,4.29733,2.67131,7.54936,6.38792,9.40767,3.36818,5.45877,4.41347,3.48432,2.9036,7.78165,4.99419,6.27178,1.62602,3.83275,7
5.57491,3.36818,4.18118,4.18118,8.24623,4.29733,2.78746,7.43322,6.62021,9.52381,3.36818,5.34262,4.52962,3.36818,2.78746,7.54936,4.99419,6.27178,1.62602,3.9489,7
5.22648,3.48432,3.71661,4.7619,8.01394,3.83275,3.01974,7.66551,6.62021,9.63995,3.25203,5.34262,4.29733,3.36818,2.43902,7.89779,5.34262,6.38792,1.62602,4.06504,7
5.45877,3.36818,3.9489,4.29733,8.13008,4.29733,2.78746,7.54936,6.38792,9.52381,3.25203,5.45877,4.52962,3.48432,2.78746,7.66551,5.11034,6.38792,1.62602,3.9489,7
5.51643,3.52113,4.10798,4.10798,7.74648,4.10798,3.05164,7.51174,5.28169,10.0939,3.6385,5.98592,4.69484,3.28638,3.05164,7.15962,5.16432,6.33803,1.52582,4.10798,7
5.41872,3.94089,3.28407,4.7619,6.89655,4.5977,3.94089,8.867,5.41872,8.867,3.61248,5.09031,3.28407,2.62726,3.77668,8.37438,5.58292,6.23974,1.47783,3.94089,7
5.22648,3.48432,3.83275,4.41347,8.01394,4.29733,2.9036,7.20093,6.03949,10.1045,3.36818,5.92334,4.52962,3.36818,2.9036,7.78165,4.99419,6.38792,1.50987,3.71661,7
5.43881,3.70828,4.20272,4.44994,8.15822,4.07911,3.09023,6.67491,5.93325,10.0124,3.21384,5.68603,4.57355,3.21384,2.47219,6.92213,5.68603,6.5513,1.73053,4.20272,7
4.99419,3.36818,3.71661,4.29733,8.24623,4.29733,2.78746,6.8525,6.03949,10.2207,3.36818,6.03949,4.52962,3.71661,2.78746,8.13008,5.11034,6.15563,1.62602,3.71661,7
5.51643,3.52113,3.99061,4.46009,8.09859,4.22535,2.93427,7.15962,6.10329,9.97653,3.28638,5.51643,4.57746,3.16901,2.46479,7.277,5.51643,6.4554,1.64319,4.10798,7
5.38922,3.47305,3.83234,4.31138,8.02395,4.07186,2.75449,7.06587,4.91018,9.94012,3.11377,6.46707,4.5509,3.59281,2.87425,6.94611,5.62874,6.58683,1.55689,4.91018,7
5.86166,3.1653,3.63423,4.2204,7.50293,4.45487,3.63423,8.0891,3.8687,10.9027,2.8136,5.2755,4.9238,3.75147,2.34467,7.50293,5.86166,6.21336,1.87573,4.10317,7
5.54913,3.23699,3.3526,4.50867,6.82081,4.9711,3.46821,8.09249,4.39306,10.6358,2.77457,5.54913,4.85549,4.16185,3.00578,6.93642,5.54913,6.01156,1.96532,4.16185,7
5.95794,3.6215,3.97196,3.38785,7.12617,4.78972,3.15421,7.47664,5.49065,10.7477,3.27103,4.08879,5.14019,2.92056,2.92056,8.06075,5.49065,7.59346,1.75234,3.03738,7
5.41814,4.00471,4.24028,4.24028,8.00942,4.71143,2.94464,6.94935,4.47585,9.54064,3.18021,5.53592,3.76914,3.76914,3.88693,6.71378,6.94935,6.596,1.649,3.41578,7
5.11296,4.16171,4.87515,4.28062,7.8478,4.28062,2.61593,7.60999,4.99405,10.2259,2.73484,5.35077,3.09156,4.63734,3.44828,6.65874,6.89655,6.30202,1.66468,3.21046,7
4.98812,3.80048,5.10689,4.15677,7.48219,4.15677,2.61283,8.55107,5.34442,10.5701,2.49406,4.63183,3.68171,4.63183,2.73159,6.65083,6.7696,6.4133,1.66271,3.56295,7
5.23187,3.68609,4.51843,4.28062,7.72889,4.04281,2.37812,7.96671,5.11296,10.3448,2.49703,5.11296,3.56718,4.63734,3.32937,6.42093,7.49108,6.53983,1.66468,3.44828,7
7.47664,4.6729,2.18069,2.18069,6.85358,2.80374,3.11526,9.34579,4.36137,12.7726,2.80374,4.04984,4.04984,3.11526,3.11526,8.72274,6.23053,8.41121,1.24611,2.49221,7
5.56199,3.2445,3.36037,4.63499,7.18424,4.05562,3.36037,7.64774,3.708,10.8922,2.89687,5.56199,4.98262,4.40324,2.54925,7.76362,5.67787,6.14137,1.96987,4.40324,7
5.82072,3.37602,3.60885,4.54016,6.51921,4.07451,3.37602,7.68335,4.19092,11.2922,2.79395,5.35506,4.65658,4.54016,2.09546,7.45052,5.58789,6.86845,1.97905,4.19092,7
5.70431,3.02678,3.84168,4.30733,6.98487,4.42375,3.2596,7.45052,3.95809,10.8265,2.79395,5.23865,5.00582,4.65658,2.32829,7.45052,5.58789,6.75204,1.97905,4.42375,7
5.62061,3.0445,3.86417,4.33255,6.90867,4.33255,3.27869,7.61124,3.98126,10.5386,2.8103,5.26932,4.80094,4.80094,2.45902,7.49415,5.62061,6.79157,1.87354,4.56674,7
4.92866,2.98314,4.53956,3.63165,6.61479,4.79896,2.20493,7.7821,5.96628,9.46822,2.85344,4.92866,5.44747,3.89105,3.24254,7.9118,6.35538,7.26329,1.81582,3.37224,7
5.44747,2.98314,4.66926,3.89105,6.87419,4.92866,2.20493,6.22568,5.31777,9.33852,2.85344,5.05837,5.31777,3.76135,3.63165,7.9118,6.22568,8.0415,1.94553,3.37224,7
5.47588,3.12907,4.43286,4.30248,6.5189,4.56323,2.21643,7.04042,5.86701,9.77836,2.73794,4.56323,5.60626,3.38983,3.91134,8.47458,5.73664,7.30117,1.82529,3.12907,7
5.44747,2.98314,4.66926,4.02075,6.61479,4.40986,2.33463,6.61479,5.57717,9.98703,2.85344,4.92866,5.44747,3.24254,3.89105,8.43061,6.09598,7.26329,1.81582,3.37224,7
4.69716,3.09023,4.57355,4.07911,7.54017,4.94438,2.71941,7.54017,5.56242,10.2596,3.58467,5.19159,4.20272,3.21384,3.83189,6.42769,5.68603,7.41656,1.48331,3.9555,7
4.94118,3.76471,4.58824,4.35294,7.41176,4.82353,2.70588,7.29412,5.52941,9.76471,3.52941,5.17647,4.23529,3.29412,3.76471,6.58824,5.88235,7.29412,1.41176,3.64706,7
5.49708,3.27485,3.85965,3.85965,6.66667,5.73099,2.5731,8.18713,4.91228,11.1111,2.45614,3.27485,4.5614,3.85965,3.15789,9.35673,4.91228,7.01754,1.52047,4.21053,7
4.80094,2.9274,4.21546,3.86417,7.72834,4.91803,2.22482,7.84543,5.03513,10.3044,2.69321,2.8103,5.03513,3.62998,4.09836,9.60187,4.91803,7.61124,1.63934,4.09836,7
4.82921,3.53357,4.1225,4.24028,7.18492,6.00707,2.82686,7.89164,3.88693,10.9541,2.59128,3.298,4.947,4.24028,3.41578,8.00942,6.00707,7.06714,1.41343,3.53357,7
5.1462,3.15789,3.50877,4.21053,6.90058,5.84795,3.04094,8.65497,4.91228,10.7602,2.33918,3.27485,4.67836,3.85965,3.15789,9.00585,4.79532,7.25146,1.52047,3.97661,7
5.15222,3.27869,4.33255,3.98126,7.14286,5.50351,2.69321,7.25995,4.56674,11.4754,2.57611,3.51288,4.68384,3.86417,3.27869,9.48478,4.68384,7.84543,1.28806,3.39578,7
5.15826,3.1653,3.75147,4.2204,6.79953,5.74443,2.1102,7.62016,5.2755,11.3716,2.34467,3.75147,4.5721,4.33763,3.04807,8.55803,5.2755,7.7374,1.52403,3.63423,7
5.15826,3.04807,3.63423,4.2204,7.15123,5.74443,2.22743,8.0891,5.04103,10.9027,2.34467,3.63423,4.68933,4.2204,3.28253,9.02696,5.15826,7.15123,1.52403,3.75147,7
5.04103,3.1653,3.63423,4.45487,6.79953,5.6272,2.1102,7.62016,5.2755,11.4889,2.34467,3.75147,4.5721,4.33763,2.93083,8.7925,5.2755,7.7374,1.52403,3.517,7
4.43925,3.27103,3.73832,3.73832,7.12617,5.25701,2.1028,7.8271,4.6729,10.8645,2.68692,3.50467,5.02336,4.55607,3.73832,8.64486,5.84112,7.71028,1.51869,3.73832,7
5.48425,3.26721,4.66744,4.08401,7.5846,5.60093,1.63361,7.35123,4.2007,11.0852,1.86698,3.73396,5.0175,4.55076,3.3839,7.70128,5.83431,7.93466,1.51692,3.50058,7
5.15222,3.27869,4.33255,4.09836,7.25995,5.7377,1.87354,7.72834,4.44965,10.8899,2.22482,3.98126,5.15222,4.09836,3.27869,8.31382,5.50351,7.37705,1.75644,3.51288,7
5,3.02326,4.65116,5.34884,7.55814,5,1.51163,6.97674,5.81395,10.6977,2.2093,4.06977,4.4186,4.65116,3.13953,8.13953,5.5814,7.09302,1.27907,3.83721,7
5.3455,3.38983,3.78096,5.47588,7.43155,5.3455,2.47718,7.43155,4.95437,10.1695,2.86832,3.91134,4.69361,3.38983,2.9987,8.73533,5.99739,6.12777,1.82529,3.65059,7
5.40541,3.1941,4.05405,4.914,6.51106,5.28256,2.457,6.87961,5.15971,10.9337,2.57985,3.31695,4.79115,3.4398,4.05405,9.21376,5.28256,7.24816,1.84275,3.4398,7
5.25,3.125,3.75,4.75,6.75,5.125,2.25,7,4.75,10.25,3.125,3.5,5.125,4.375,3.625,9.125,5.75,7,1.875,3.5,7
5.25088,3.15053,3.96733,4.78413,7.5846,5.36756,2.33372,6.76779,3.73396,10.7351,3.15053,4.2007,5.36756,3.85064,3.61727,8.05134,4.08401,8.16803,1.40023,4.43407,7
6.12691,3.71991,3.71991,4.92341,6.67396,5.47046,3.39168,6.23632,5.25164,11.9256,2.84464,3.50109,5.25164,3.06346,3.50109,7.22101,5.9081,6.34573,1.64114,3.28228,7
6.8615,3.43075,3.04956,4.7014,6.60737,5.46379,3.43075,6.73443,4.95553,12.9606,2.1601,3.04956,4.95553,3.43075,3.43075,7.36976,5.97205,6.09911,1.65184,3.68488,7
5.83127,3.10174,4.09429,4.4665,6.45161,5.7072,2.23325,5.58313,4.34243,12.2829,2.97767,3.59801,5.21092,4.09429,3.10174,8.43672,5.95533,7.3201,1.86104,3.34988,7
6.1651,3.97074,3.1348,5.12017,6.89655,5.32915,4.17973,6.37409,4.80669,12.0167,2.71682,3.34378,5.22466,2.92581,3.34378,7.10554,5.85162,6.47858,1.77638,3.23929,7
6.56371,3.861,3.0888,5.27671,6.69241,5.27671,3.7323,6.30631,4.8906,11.8404,2.574,3.2175,5.53411,2.9601,3.3462,7.07851,6.04891,6.82111,1.6731,3.2175,7
6.14597,3.71319,3.32907,5.12164,6.65813,5.50576,3.71319,6.40205,4.9936,12.1639,2.68886,3.32907,5.37772,3.07298,2.94494,6.91421,6.27401,6.53009,1.79257,3.32907,7
6.59722,3.125,4.51389,3.35648,7.63889,6.25,1.50463,7.75463,4.62963,9.25926,1.96759,4.39815,5.32407,2.66204,3.81944,9.25926,6.13426,6.13426,1.73611,3.93519,7
6.7402,3.30882,4.16667,3.55392,6.61765,6.4951,1.71569,7.10784,3.92157,9.92647,1.71569,4.65686,5.26961,2.69608,4.04412,10.2941,6.25,6.12745,1.71569,3.67647,7
6.63507,3.31754,4.73934,3.5545,6.63507,6.04265,1.77725,8.05687,4.62085,10.9005,1.54028,4.62085,5.33175,2.72512,3.67299,9.12322,5.33175,6.27962,1.54028,3.5545,7
6.34731,3.23353,4.31138,3.71257,7.18563,5.86826,1.79641,7.66467,4.91018,10.6587,1.43713,4.67066,5.26946,2.63473,3.59281,9.94012,4.79042,6.82635,1.55689,3.59281,7
6.21336,3.04807,4.68933,3.28253,7.7374,6.09613,1.7585,8.4408,4.80657,9.73036,1.7585,4.33763,5.04103,2.22743,4.10317,9.37866,6.21336,5.74443,1.64127,3.75147,7
7.18424,2.89687,3.2445,4.51912,7.06837,5.44612,2.20162,8.80649,4.51912,9.84936,2.08575,5.56199,4.28737,3.01275,3.2445,8.92236,5.56199,5.90962,1.04287,4.63499,7
6.84455,3.01624,3.36427,4.52436,6.49652,5.10441,2.43619,8.58469,4.75638,10.6729,2.32019,5.56845,4.29234,2.5522,3.59629,9.04872,5.56845,5.68445,1.04408,4.52436,7
7.84844,3.51827,3.24763,3.7889,6.63058,5.41272,2.70636,8.52503,5.14208,10.4195,2.84168,4.19486,4.73613,2.70636,3.38295,8.93099,5.54804,5.00677,1.35318,4.05954,7
6.79012,3.45679,3.95062,3.33333,6.79012,5.30864,2.34568,9.25926,4.44444,9.75309,2.22222,4.69136,3.95062,2.96296,3.95062,8.51852,6.54321,5.92593,1.35802,4.44444,7
7.00935,2.92056,3.50467,3.6215,6.7757,4.90654,2.1028,8.8785,5.7243,10.0467,2.21963,5.14019,4.43925,3.15421,3.15421,8.64486,5.84112,6.07477,1.40187,4.43925,7
6.16216,2.59459,4,4,7.78378,4.86486,2.59459,9.51351,4.64865,8.75676,1.83784,5.40541,4.21622,3.45946,3.67568,9.08108,5.83784,5.94595,1.51351,4.10811,7
6.787,2.38267,3.03249,3.75451,7.14801,5.19856,2.09386,8.37545,5.19856,9.09747,2.02166,5.27076,4.62094,3.68231,3.53791,9.02527,6.49819,6.5704,1.44404,4.25993,7
5.93023,2.90698,3.13953,4.18605,6.86047,4.76744,1.97674,10.2326,5.46512,11.5116,2.09302,4.65116,4.4186,2.55814,3.95349,8.72093,5.81395,5.11628,1.39535,4.30233,7
5.89681,2.7027,2.9484,3.80835,6.63391,4.4226,1.7199,10.9337,6.01966,11.1794,2.33415,4.914,4.6683,2.57985,3.31695,8.59951,6.63391,5.15971,1.35135,4.1769,7
5.87544,2.82021,2.7027,4.11281,6.34548,5.75793,1.88014,8.81316,4.93537,11.0458,1.99765,5.2879,3.9953,3.05523,3.64277,9.2832,6.22797,6.11046,1.2926,4.81786,7
5.85774,3.06834,3.48675,4.60251,6.13668,4.46304,1.67364,10.3208,5.29986,11.1576,1.95258,4.60251,3.90516,2.92887,3.20781,8.92608,7.11297,5.43933,1.53417,4.32357,7
6.43341,3.386,3.49887,3.61174,5.86907,3.7246,2.82167,9.25508,5.86907,11.3995,2.0316,5.19187,3.7246,3.0474,3.61174,8.57788,6.09481,6.54628,1.58014,3.7246,7
7.4184,3.7092,2.67062,3.7092,6.52819,4.45104,1.78042,9.34718,4.89614,11.1276,1.78042,4.59941,4.1543,2.67062,4.00593,8.90208,6.08309,6.67656,1.33531,4.1543,7
6.18421,3.42105,2.89474,3.81579,5.78947,4.21053,2.10526,9.47368,5.52632,11.0526,1.97368,5.26316,3.55263,3.28947,3.02632,9.07895,6.05263,7.5,1.57895,4.21053,7
7.10843,3.01205,3.25301,3.85542,6.62651,4.33735,1.56627,10.8434,4.93976,11.4458,0.843373,5.78313,4.93976,3.25301,3.25301,8.07229,6.0241,5.66265,1.68675,3.49398,7
6.13577,3.7859,3.7859,4.96084,6.78851,5.22193,1.56658,9.53003,4.83029,9.79112,2.74151,5.87467,4.83029,3.00261,3.65535,7.96345,4.56919,5.74413,1.69713,3.5248,7
5.12528,3.18907,4.10023,4.6697,6.26424,5.12528,2.50569,10.2506,6.03645,9.5672,2.3918,4.10023,4.10023,2.73349,2.96128,8.54214,6.37813,6.26424,1.25285,4.44191,7
5.61358,3.13316,3.65535,5.22193,6.78851,5.09138,1.69713,9.13838,5.48303,9.92167,2.08877,4.69974,3.65535,2.61097,4.047,9.53003,5.61358,6.52742,1.69713,3.7859,7
6.28272,2.74869,3.53403,5.10471,5.89005,4.31937,2.74869,10.733,5.10471,10.6021,2.48691,5.2356,3.79581,3.14136,3.53403,7.06806,5.49738,7.19895,1.3089,3.66492,7
6.44753,3.53982,4.67762,3.53982,6.57396,4.17193,2.14918,8.59671,4.93047,10.6195,2.2756,4.5512,4.67762,2.90771,3.66625,7.9646,6.44753,6.32111,1.1378,4.80405,7
5.66751,3.65239,3.77834,3.90428,6.04534,5.54156,2.14106,8.94207,5.54156,10.2015,2.39295,4.40806,4.53401,3.4005,3.52645,8.69018,5.79345,6.04534,1.63728,4.15617,7
6.89655,3.56718,3.32937,4.63734,7.37218,5.23187,2.61593,7.60999,5.46968,10.3448,1.78359,4.63734,4.39952,2.61593,3.44828,7.13436,6.30202,7.13436,1.30797,4.16171,7
5.07426,3.58911,3.9604,3.83663,6.43564,4.45545,1.9802,8.66337,6.06436,7.67327,2.59901,6.55941,4.9505,2.9703,3.34158,8.29208,5.32178,7.42574,1.60891,5.19802,7
6.33855,3.65399,4.10142,4.17599,6.78598,4.9217,1.93885,9.17226,5.29456,10.3654,2.31171,4.3997,4.62342,3.43028,3.50485,7.68084,5.9657,6.33855,1.26771,3.72856,7
